species_key,occurrence_count
5275143,32525
3088282,32506
5372484,32485
5371712,32462
5373276,32462
5290143,32441
2888948,32429
2661972,32396
3877063,32390
5415012,32368
2977125,32357
6375524,32314
3034133,32301
4111191,32296
7564453,32254
7983163,32188
8022932,32173
5384464,32169
3120790,32156
3034819,32115
3090343,32033
3169137,32022
2705622,31961
4063960,31836
2723925,31831
2971016,31800
4120709,31789
2727917,31689
3172347,31689
3089150,31646
3003048,31641
3085623,31631
3152827,31584
3085421,31581
3189498,31490
3172291,31483
2681726,31411
2882753,31410
11923657,31401
5384075,31373
2978604,31365
7571728,31355
2753574,31352
3189835,31301
7627205,31286
2925403,31285
5281845,31263
5347846,31221
2926884,31199
8149923,31189
10010617,31185
3170442,31182
2673099,31176
5333436,31153
3116842,31137
9177060,31114
5347796,31083
5376179,31072
11081927,31060
2753079,31046
3042845,31038
2651832,31028
2684338,30985
2928446,30984
7426242,30974
3114667,30942
2695149,30921
5301233,30916
5347761,30879
3112110,30874
7306931,30870
3105768,30864
2888579,30854
2704757,30835
2764389,30814
7679480,30811
3129497,30800
8322056,30799
3172104,30740
3642949,30722
2701869,30714
3756031,30705
2710326,30692
5383319,30688
3028176,30644
7646357,30631
3086528,30630
4102733,30612
2913214,30592
2689424,30558
2772254,30555
2734267,30545
2864546,30526
5286317,30495
5300296,30478
8388555,30469
2994912,30448
3170473,30405
8993502,30400
8334709,30376
5358694,30375
2669053,30373
2990412,30365
2889088,30354
3114627,30329
2947311,30307
8149099,30307
2992543,30298
7331330,30296
2888789,30273
5365283,30273
2888596,30270
7750780,30258
5274944,30214
2925400,30210
3091480,30210
2987780,30208
7262911,30194
2767031,30193
3118746,30177
10380222,30168
3085450,30167
2706052,30102
5341242,30089
5409120,30077
3172116,30063
5579047,30033
2991466,30019
3128091,30006
2927004,29945
5394016,29937
2880791,29902
2925562,29896
5283604,29895
2931469,29887
5537918,29871
3733128,29859
3012089,29851
3119285,29846
3115755,29843
3712443,29828
2705966,29818
4121732,29798
5667864,29762
6362904,29745
2931914,29742
8168344,29732
3142203,29717
2767189,29695
5275075,29687
7290586,29632
2685383,29629
8185571,29624
5289906,29616
2703778,29589
3681277,29574
5359175,29565
5369784,29551
3166609,29544
2675978,29537
2891079,29532
7293727,29486
5374614,29474
3021922,29442
3032986,29436
2913169,29435
5295574,29430
5361779,29375
4258713,29368
3150895,29362
5283321,29342
3190557,29330
5290242,29329
2840474,29329
5293425,29321
5272898,29310
7665588,29303
3105650,29273
3033114,29272
5362445,29267
5372554,29263
3101193,29256
3068937,29243
3759567,29216
7700420,29201
3166780,29197
2928741,29176
7373031,29152
2867614,29146
4017779,29145
3190855,29100
2700802,29077
5376692,29076
4152058,29070
2888548,29060
3087173,29038
5273394,29030
7655198,29023
8082978,29016
7296864,29012
5281267,28997
3170097,28953
7978544,28946
3172054,28941
4127831,28935
2949728,28935
7296242,28902
2873947,28894
5384064,28881
7307046,28860
5328663,28859
8170635,28835
2672754,28803
2868827,28787
4121486,28787
2899293,28783
8091877,28770
5359209,28736
3094355,28697
3002121,28691
3133504,28622
3170241,28615
2669241,28614
3189497,28610
4034537,28607
7798727,28580
3084027,28573
5384950,28559
2730240,28557
2722926,28525
2988188,28482
5660579,28473
2979265,28470
7746901,28455
2765156,28432
2926903,28421
5341306,28416
5362055,28416
8113495,28395
3066179,28374
7265189,28367
3140685,28310
2867495,28309
3725765,28235
2882802,28226
3189836,28197
3033599,28192
5341310,28187
3025617,28112
8035698,28104
2930262,28074
2687210,28054
4064467,28052
8395719,28010
5415455,28003
9689880,27965
5387974,27961
2928576,27953
8405500,27940
5376337,27939
2874865,27928
8339930,27919
2705090,27904
3188757,27894
2679761,27887
7310928,27885
7267549,27860
7344732,27849
5270674,27831
5384834,27828
7851429,27823
4106690,27750
2972960,27730
3064495,27719
2650714,27704
6026978,27656
8074997,27602
3152521,27562
2781074,27554
2706011,27552
6027313,27543
2972983,27513
2927027,27504
4119391,27503
5421389,27501
2944742,27496
3640571,27487
2778478,27380
3066495,27370
2925527,27346
2926068,27337
5420991,27332
5376139,27300
5384589,27289
3046851,27262
3921447,27247
2911506,27228
2706525,27213
3152378,27140
12242463,27129
2961150,27128
2668960,27107
5414540,27098
4270733,27096
3028528,27095
2888945,27060
3189382,27050
3034501,27037
2977214,27030
3085419,27029
3040185,27026
3026585,27013
3046875,27011
2743935,26950
5356542,26916
3105419,26915
2888625,26909
5384658,26899
5341309,26889
2668995,26885
3049799,26879
3811839,26847
3660419,26842
4278746,26831
7346102,26807
3189843,26803
3026334,26790
2886750,26771
2927850,26742
8311921,26714
2927730,26656
8399643,26653
7331276,26627
7319878,26615
2703705,26613
2670498,26609
2703717,26583
5318105,26568
2984580,26567
2888992,26541
2689491,26502
5275447,26501
5410857,26493
7318319,26491
3054399,26473
5283423,26435
2700896,26432
2687255,26425
3171941,26363
8119241,26319
2928598,26278
2969284,26277
2689063,26274
3928928,26262
2705315,26254
7974503,26245
2701632,26235
3666788,26221
5334269,26214
5402972,26209
5421039,26200
3096624,26178
3113027,26165
2990646,26154
7402123,26137
7945074,26137
3033623,26131
3107661,26109
7539639,26108
8340142,26106
2688706,26089
3103017,26053
8350369,26044
5383922,25998
5358457,25985
5273309,25984
2972923,25969
2682851,25900
5357108,25887
4007682,25887
3067891,25885
5359037,25880
8207244,25869
7331399,25853
2709988,25817
3112651,25817
12239479,25810
6445734,25806
2702504,25793
7303912,25790
5331779,25786
5286163,25774
5280927,25757
6443643,25753
3003708,25751
2927175,25722
5334253,25703
11310169,25674
2729081,25674
5282884,25647
2671967,25639
7844167,25632
3033169,25592
7723078,25575
3595595,25568
5333379,25559
5402874,25554
2728514,25546
2681678,25527
4135963,25522
4134265,25515
2688562,25515
5310578,25511
3002394,25470
5334242,25468
5332120,25459
3147815,25444
6026416,25443
5362054,25436
7506120,25427
4010377,25420
2689212,25410
5333408,25391
2650774,25375
2708808,25334
3148340,25316
3832875,25309
4048802,25250
2925786,25237
4020812,25224
5372394,25219
7749266,25134
2928551,25131
3128888,25121
5300136,25097
7270031,25081
7361336,25071
5406697,25055
2878213,24993
5289781,24991
5374828,24961
5354799,24955
10720384,24951
2964025,24941
5289919,24928
2913128,24922
2853283,24874
3172211,24871
3177330,24855
5421025,24833
4129181,24832
5338866,24822
5392883,24819
5393111,24792
2860425,24781
5362038,24774
6027378,24752
2682011,24730
3032811,24729
3741446,24722
2681714,24674
3922888,24667
7331314,24665
5281948,24645
3084150,24640
6381277,24631
7679994,24621
5356382,24607
3085257,24545
3128156,24500
9398259,24491
2750658,24467
3033461,24456
8114276,24452
5403355,24450
2888726,24445
8168485,24441
7262256,24412
3889017,24407
3170873,24394
5384396,24388
2891664,24371
3037461,24366
7296469,24363
5420987,24356
3034653,24338
3064056,24312
3120755,24304
5394841,24292
3172044,24283
7591079,24265
4280791,24260
9612996,24260
5414566,24253
3032698,24213
3040600,24205
5367589,24196
2688270,24189
2638307,24188
7666664,24177
5298126,24152
5371705,24142
2984476,24138
2991373,24136
5301231,24135
2855893,24132
2888806,24131
5280572,24129
3084111,24128
5359681,24123
3042624,24119
3169830,24091
2890846,24069
2874199,24039
4174017,24030
2891707,24022
6371380,24013
2716226,24011
2732453,23986
2984481,23949
2926899,23947
3107722,23942
5828201,23941
9297163,23941
5280149,23891
3123422,23888
7905507,23867
3088395,23848
3150065,23841
2794458,23813
3190544,23774
2752734,23753
2688379,23745
7703240,23734
2840768,23712
5296053,23697
7444649,23694
2882412,23689
7331346,23674
3128483,23669
7386015,23597
2974753,23583
7470937,23564
5384095,23557
5289808,23536
3189762,23529
2986111,23523
3172492,23518
5284745,23513
6452199,23477
5400974,23453
2683017,23445
2659870,23416
3171697,23399
3176719,23393
3033250,23380
3176794,23367
5314764,23364
7647358,23364
5375285,23356
7846682,23344
7999386,23338
5366090,23297
2734119,23275
9556104,23271
4136604,23249
2956176,23210
5280233,23203
8801126,23177
2740399,23170
5361536,23164
2874218,23154
3189394,23131
2722112,23119
12209853,23112
5285134,23111
2882984,23105
6364441,23102
4108550,23076
2727507,23027
3181835,23020
3020871,23000
4036273,22988
8870733,22985
4135683,22945
3042416,22943
3633319,22937
7296373,22923
8994150,22908
5280675,22900
2840754,22888
5281000,22875
3171948,22864
5300102,22861
2736625,22835
2650702,22834
7321555,22828
3596380,22828
5289534,22825
2752849,22801
7649215,22793
3151764,22787
7699885,22777
2681641,22769
2981159,22724
3152775,22721
5358265,22704
3151558,22688
3173310,22685
2731925,22668
2739059,22638
5358460,22606
2669215,22590
5372512,22574
5361785,22563
7696360,22545
2689329,22541
5408220,22522
3641433,22506
2702048,22501
3002154,22500
5375971,22489
5341394,22485
2978552,22479
5283402,22479
5523602,22456
3177046,22444
5384774,22434
7298987,22432
2677047,22390
7287371,22378
8347953,22372
8243603,22356
2977636,22353
2704949,22332
5369800,22326
7308670,22302
9087373,22285
3027791,22277
5304257,22270
5414628,22267
4129667,22249
11458651,22237
2913463,22236
2979778,22222
2888831,22201
5332289,22197
2870583,22159
2706188,22145
3176920,22105
5275091,22097
5401760,22088
2927230,22071
7365597,22064
5361880,22058
4143519,22048
2873844,22023
3177019,22016
2883007,22007
3170260,21996
3913526,21995
2874581,21979
2932944,21970
3087403,21962
2705144,21959
7304255,21955
3072900,21941
3172119,21935
5332305,21916
3174691,21913
7410732,21901
2705272,21879
2723508,21878
3027485,21858
2668970,21829
2701939,21829
5308378,21815
2729177,21809
5366106,21787
7386390,21779
3023903,21752
5403742,21717
8008282,21686
2681985,21684
2770473,21674
9419395,21665
5401673,21646
3190558,21643
4038399,21635
5384680,21632
7303117,21620
11014231,21590
8336798,21570
2855968,21568
5371879,21564
3177412,21563
3181762,21562
3932516,21537
3033875,21533
5611875,21531
8858504,21495
3033261,21484
6026828,21456
5286361,21437
2772094,21437
2704966,21428
3169391,21420
9684539,21408
3147144,21397
5290201,21387
7863397,21378
7730039,21375
2874484,21372
5294777,21371
7931051,21368
2681639,21353
3045840,21352
5665746,21339
2928531,21337
12245166,21314
5414976,21312
3065819,21308
5828232,21288
2671804,21285
5377064,21283
5281668,21278
2705400,21275
2943190,21270
3176502,21261
5295029,21252
2855600,21246
2926055,21232
3184921,21232
5281678,21188
5680863,21185
5274957,21179
9040863,21172
5388631,21157
3664802,21156
3066601,21121
7333429,21104
2704218,21071
5358902,21051
3171915,21046
3048203,21039
3083945,21035
2882910,21024
3037314,21017
2650436,21017
3152253,21002
5414267,20994
8657424,20987
3172499,20981
5403596,20966
8373355,20965
5390402,20935
5682851,20914
7989064,20911
3091677,20905
2988354,20891
5414250,20887
3118057,20885
7618378,20874
5406665,20858
9312105,20843
2888553,20828
8683730,20817
2891902,20793
3189158,20763
2705196,20763
6374883,20762
7843860,20742
8172952,20739
3142951,20726
2925870,20706
3142124,20703
5531229,20703
2703077,20688
5278595,20687
3088296,20666
5328909,20656
2709863,20652
8083357,20647
5529671,20590
3002193,20571
2975204,20568
2683909,20557
5414197,20473
3146632,20461
7269130,20455
2688707,20453
3046812,20447
5668503,20436
5687341,20406
2704322,20383
5414935,20362
3183840,20358
2669001,20347
3033477,20345
2749791,20335
5642073,20321
8367217,20319
3083718,20317
2960161,20316
6431411,20310
4121799,20309
5318906,20284
3935079,20277
2874211,20267
2925756,20247
7277878,20243
5415009,20227
2682986,20222
5402567,20219
3170294,20185
2875842,20170
5290179,20168
2732721,20160
5353590,20157
2888601,20156
2726545,20152
2927235,20151
7410966,20142
2686231,20127
2882805,20122
2714818,20115
4116348,20096
5282468,20090
2727195,20087
5348644,20060
2668959,20058
7403263,20052
7294809,20045
7357900,20030
3171888,20024
5283962,20011
2725067,20009
3171954,20002
7952995,19969
3120950,19927
2747564,19894
5336632,19873
2805343,19855
2888292,19851
2889574,19851
2979799,19837
5383043,19836
2928281,19823
9396703,19821
11588763,19818
2689220,19812
5384070,19810
3123717,19806
5374635,19804
3127518,19798
2955955,19797
7934161,19790
2988485,19787
2681640,19773
6363863,19750
2874917,19744
4123747,19731
3901967,19715
3189068,19706
2874019,19692
2984306,19640
2965299,19635
3129643,19624
7334893,19613
5283457,19608
5289831,19596
2689264,19590
5410151,19576
6374864,19575
3138195,19571
3033632,19553
5408737,19538
5421338,19522
7939955,19483
2895593,19483
3701787,19431
4135939,19422
3152596,19420
5400613,19418
7611086,19414
2876032,19399
8380575,19394
3755523,19375
2738961,19369
3666422,19363
5661164,19355
3092576,19355
5388595,19340
2706518,19321
3190642,19317
3084153,19310
2700640,19309
5361803,19301
2856037,19292
5371889,19291
2769595,19273
3638282,19270
8388117,19254
2717400,19248
2882300,19229
2979292,19217
2681920,19208
5347824,19207
3034523,19205
5372427,19156
6371028,19146
8338793,19143
5418493,19143
3068153,19129
2706053,19121
4277463,19119
2864775,19111
3046224,19072
7286883,19064
2758700,19063
2770323,19057
3177243,19045
8067043,19042
9274960,19036
3002660,19021
4126912,19001
5568339,18984
3109117,18983
8207089,18980
2704276,18978
2855705,18970
2701957,18967
8232802,18957
5329570,18957
3974744,18952
2679445,18948
2808646,18947
2704432,18946
9605163,18926
3148137,18914
3033991,18905
5376740,18904
3002003,18868
7295092,18861
5270698,18860
2769435,18850
2909527,18845
5369685,18844
2685361,18830
7575112,18828
2891628,18817
2977757,18812
8297072,18812
3034128,18810
2891677,18810
2926986,18798
2963880,18790
2927979,18782
2928673,18779
12239754,18760
5282635,18756
3189813,18748
3177184,18735
5342838,18729
7935594,18716
2716961,18716
2797273,18711
5304344,18707
7288476,18706
5528747,18691
5359660,18687
5693189,18671
7303104,18660
7310861,18650
7963827,18648
3605467,18645
5289998,18642
6027094,18636
3026294,18633
5272096,18628
5383936,18628
2889304,18623
9619541,18623
2705369,18617
7339580,18611
7160609,18597
3092782,18587
5376846,18586
3176655,18585
8199472,18583
8292447,18582
3929080,18571
3034393,18556
8418702,18542
3110686,18538
7270230,18536
4038485,18526
8397184,18509
5372457,18485
6414539,18457
5371727,18429
8281825,18420
3030227,18411
2775592,18408
3638793,18395
7124071,18395
8068542,18392
2913171,18388
2892821,18382
7818643,18379
5371707,18374
5367397,18369
8286501,18354
3147223,18344
2742335,18339
7307492,18335
3169326,18327
5361841,18321
8625614,18309
6068659,18286
4043658,18252
7339532,18236
6385660,18233
7321087,18226
3166917,18216
5409852,18208
3721809,18201
7321468,18194
7274828,18179
7991670,18178
8424834,18165
2724284,18153
2724120,18151
9360856,18145
7335661,18139
3177036,18106
7756318,18106
2929800,18103
3026162,18081
3034182,18080
3133950,18074
8072937,18070
3035976,18064
3152036,18039
5927687,18021
6447933,17998
4270535,17982
2864094,17970
4932035,17944
5341784,17920
2928792,17892
2680053,17889
2925530,17871
3118771,17868
5283458,17867
5289861,17866
2891767,17860
5295375,17844
2882849,17840
2779140,17837
5401971,17835
5579175,17812
5289620,17793
5374982,17787
4045009,17778
2842687,17775
5285635,17749
2902066,17747
6388270,17747
3735603,17742
5415775,17739
5381660,17737
2888323,17731
3610757,17729
3040184,17721
5330776,17721
5403358,17717
2688993,17700
2683866,17697
2984583,17688
5282641,17672
5598915,17643
2988972,17637
3114727,17634
3105375,17623
5373421,17620
5403272,17614
5415463,17614
3138897,17610
2704877,17605
3142996,17582
7498955,17582
3069706,17581
4135762,17562
2874570,17562
7288518,17555
2668981,17553
2681623,17551
2808399,17543
11665063,17528
7572691,17520
3133716,17517
3147913,17497
2702863,17495
4037603,17474
2681676,17472
3120024,17465
7322764,17433
5284871,17411
7518232,17408
3171711,17385
5319022,17380
5366112,17376
2723767,17375
5343253,17374
3598208,17372
2704414,17353
2705972,17343
2775775,17325
3001836,17325
2703700,17322
3039494,17315
2700948,17278
5344344,17277
4114708,17265
3795445,17262
5347754,17252
3094253,17252
8400045,17245
3003709,17240
3171674,17239
8114833,17231
3177321,17228
5372488,17226
3783024,17213
2672648,17211
6390897,17202
3085464,17198
2927028,17198
2882838,17183
5353770,17183
2742050,17179
2880652,17179
3033412,17162
6370689,17159
5369703,17147
2965280,17140
7310610,17140
7967672,17128
2724584,17111
3172099,17103
3083667,17101
5358302,17099
3933415,17095
6053200,17091
4155529,17084
2812392,17083
